Cshunt,Ls2,W,Cs,Lp,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
1.8e-13,1.1e-10,2.4e-05,7e-13,2.8e-10,0.03727,-33.02,-4.003,4.952,28.6,11.97,10.28
1.8e-13,1.1e-10,2.4e-05,7e-13,3e-10,0.03727,-34.53,-3.782,4.799,27.79,11.45,10.23
1.8e-13,1.1e-10,2.5e-05,6e-13,2e-10,0.03882,-23.58,-5.811,5.482,32.59,13.61,10.68
1.8e-13,1.1e-10,2.5e-05,6e-13,1e-10,0.03882,-13.48,-17.62,6.891,42.44,19.3,10.99
1.8e-13,1.1e-10,2.5e-05,6e-13,1.2e-10,0.03882,-15.54,-18.66,6.842,43.82,18.64,11.05
1.8e-13,1.1e-10,2.5e-05,6e-13,1.4e-10,0.03882,-17.69,-11.18,6.515,40.85,17.15,10.92
1.8e-13,1.1e-10,2.5e-05,6e-13,1.6e-10,0.03882,-19.77,-8.315,6.14,37.51,15.76,10.84
1.8e-13,1.1e-10,2.5e-05,6e-13,1.8e-10,0.03882,-21.72,-6.771,5.79,34.76,14.59,10.77
1.8e-13,1.1e-10,2.5e-05,6e-13,2.2e-10,0.03882,-25.37,-5.16,5.22,31.16,12.78,10.6
1.8e-13,1.1e-10,2.5e-05,6e-13,2.4e-10,0.03882,-27.1,-4.692,4.994,30.1,12.08,10.53
1.8e-13,1.1e-10,2.5e-05,6e-13,2.6e-10,0.03882,-28.82,-4.34,4.799,29.19,11.48,10.46
1.8e-13,1.1e-10,2.5e-05,6e-13,2.8e-10,0.03882,-30.56,-4.067,4.629,28.41,10.95,10.4
1.8e-13,1.1e-10,2.5e-05,6e-13,3e-10,0.03882,-32.33,-3.849,4.481,27.73,10.5,10.34
1.8e-13,1.1e-10,2.5e-05,5e-13,2e-10,0.03882,-24.06,-5.678,5.432,32.4,13.62,10.7
1.8e-13,1.1e-10,2.5e-05,5e-13,1e-10,0.03882,-13.65,-18.62,6.9,42.81,19.54,11.04
1.8e-13,1.1e-10,2.5e-05,5e-13,1.2e-10,0.03882,-15.79,-17.49,6.817,43.77,18.76,11.08
1.8e-13,1.1e-10,2.5e-05,5e-13,1.4e-10,0.03882,-18.0,-10.77,6.474,40.64,17.22,10.94
1.8e-13,1.1e-10,2.5e-05,5e-13,1.6e-10,0.03882,-20.13,-8.069,6.092,37.29,15.81,10.86
1.8e-13,1.1e-10,2.5e-05,5e-13,1.8e-10,0.03882,-22.14,-6.598,5.739,34.55,14.61,10.79
1.8e-13,1.1e-10,2.5e-05,5e-13,2.2e-10,0.03882,-25.92,-5.052,5.17,31.08,12.78,10.62
1.8e-13,1.1e-10,2.5e-05,5e-13,2.4e-10,0.03882,-27.74,-4.6,4.945,30.01,12.06,10.54
1.8e-13,1.1e-10,2.5e-05,5e-13,2.6e-10,0.03882,-29.57,-4.26,4.75,29.1,11.45,10.47
1.8e-13,1.1e-10,2.5e-05,5e-13,2.8e-10,0.03882,-31.43,-3.996,4.582,28.32,10.92,10.41
1.8e-13,1.1e-10,2.5e-05,5e-13,3e-10,0.03882,-33.37,-3.784,4.434,27.64,10.46,10.35
1.8e-13,1.1e-10,2.5e-05,5.2e-13,2e-10,0.03882,-23.95,-5.709,5.444,32.45,13.62,10.7
1.8e-13,1.1e-10,2.5e-05,5.2e-13,1e-10,0.03882,-13.61,-18.38,6.898,42.73,19.49,11.03
1.8e-13,1.1e-10,2.5e-05,5.2e-13,1.2e-10,0.03882,-15.73,-17.75,6.823,43.79,18.73,11.07
1.8e-13,1.1e-10,2.5e-05,5.2e-13,1.4e-10,0.03882,-17.93,-10.86,6.484,40.69,17.21,10.93
1.8e-13,1.1e-10,2.5e-05,5.2e-13,1.6e-10,0.03882,-20.04,-8.127,6.103,37.34,15.8,10.86
1.8e-13,1.1e-10,2.5e-05,5.2e-13,1.8e-10,0.03882,-22.04,-6.639,5.751,34.6,14.61,10.78
1.8e-13,1.1e-10,2.5e-05,5.2e-13,2.2e-10,0.03882,-25.79,-5.077,5.182,31.1,12.78,10.62
1.8e-13,1.1e-10,2.5e-05,5.2e-13,2.4e-10,0.03882,-27.59,-4.622,4.957,30.04,12.07,10.54
1.8e-13,1.1e-10,2.5e-05,5.2e-13,2.6e-10,0.03882,-29.39,-4.279,4.762,29.13,11.46,10.47
1.8e-13,1.1e-10,2.5e-05,5.2e-13,2.8e-10,0.03882,-31.22,-4.013,4.593,28.34,10.93,10.41
1.8e-13,1.1e-10,2.5e-05,5.2e-13,3e-10,0.03882,-33.12,-3.8,4.445,27.67,10.47,10.35
1.8e-13,1.1e-10,2.5e-05,5.4e-13,2e-10,0.03882,-23.85,-5.738,5.455,32.5,13.62,10.7
1.8e-13,1.1e-10,2.5e-05,5.4e-13,1e-10,0.03882,-13.58,-18.17,6.896,42.65,19.44,11.02
1.8e-13,1.1e-10,2.5e-05,5.4e-13,1.2e-10,0.03882,-15.68,-17.99,6.829,43.8,18.71,11.07
1.8e-13,1.1e-10,2.5e-05,5.4e-13,1.4e-10,0.03882,-17.86,-10.95,6.493,40.74,17.19,10.93
1.8e-13,1.1e-10,2.5e-05,5.4e-13,1.6e-10,0.03882,-19.96,-8.18,6.114,37.39,15.79,10.85
1.8e-13,1.1e-10,2.5e-05,5.4e-13,1.8e-10,0.03882,-21.95,-6.676,5.762,34.65,14.61,10.78
1.8e-13,1.1e-10,2.5e-05,5.4e-13,2.2e-10,0.03882,-25.67,-5.101,5.193,31.12,12.79,10.61
1.8e-13,1.1e-10,2.5e-05,5.4e-13,2.4e-10,0.03882,-27.45,-4.642,4.967,30.06,12.08,10.54
1.8e-13,1.1e-10,2.5e-05,5.4e-13,2.6e-10,0.03882,-29.23,-4.297,4.773,29.15,11.47,10.47
1.8e-13,1.1e-10,2.5e-05,5.4e-13,2.8e-10,0.03882,-31.03,-4.028,4.603,28.36,10.94,10.4
1.8e-13,1.1e-10,2.5e-05,5.4e-13,3e-10,0.03882,-32.89,-3.814,4.456,27.69,10.48,10.35
1.8e-13,1.1e-10,2.5e-05,5.6e-13,2e-10,0.03882,-23.75,-5.765,5.465,32.53,13.62,10.69
1.8e-13,1.1e-10,2.5e-05,5.6e-13,1e-10,0.03882,-13.54,-17.97,6.895,42.57,19.39,11.01
1.8e-13,1.1e-10,2.5e-05,5.6e-13,1.2e-10,0.03882,-15.63,-18.23,6.834,43.81,18.69,11.06
1.8e-13,1.1e-10,2.5e-05,5.6e-13,1.4e-10,0.03882,-17.8,-11.04,6.501,40.78,17.18,10.93
1.8e-13,1.1e-10,2.5e-05,5.6e-13,1.6e-10,0.03882,-19.89,-8.228,6.123,37.44,15.78,10.85
1.8e-13,1.1e-10,2.5e-05,5.6e-13,1.8e-10,0.03882,-21.87,-6.71,5.772,34.69,14.6,10.77
1.8e-13,1.1e-10,2.5e-05,5.6e-13,2.2e-10,0.03882,-25.56,-5.122,5.203,31.14,12.79,10.61
1.8e-13,1.1e-10,2.5e-05,5.6e-13,2.4e-10,0.03882,-27.33,-4.66,4.977,30.07,12.08,10.53
1.8e-13,1.1e-10,2.5e-05,5.6e-13,2.6e-10,0.03882,-29.08,-4.313,4.782,29.16,11.47,10.46
1.8e-13,1.1e-10,2.5e-05,5.6e-13,2.8e-10,0.03882,-30.86,-4.042,4.613,28.38,10.95,10.4
1.8e-13,1.1e-10,2.5e-05,5.6e-13,3e-10,0.03882,-32.69,-3.827,4.465,27.7,10.49,10.34
1.8e-13,1.1e-10,2.5e-05,5.8e-13,2e-10,0.03882,-23.66,-5.789,5.474,32.57,13.62,10.69
1.8e-13,1.1e-10,2.5e-05,5.8e-13,1e-10,0.03882,-13.51,-17.79,6.893,42.5,19.34,11.0
1.8e-13,1.1e-10,2.5e-05,5.8e-13,1.2e-10,0.03882,-15.58,-18.45,6.838,43.81,18.66,11.06
1.8e-13,1.1e-10,2.5e-05,5.8e-13,1.4e-10,0.03882,-17.75,-11.11,6.508,40.81,17.16,10.93
1.8e-13,1.1e-10,2.5e-05,5.8e-13,1.6e-10,0.03882,-19.83,-8.273,6.132,37.47,15.77,10.84
1.8e-13,1.1e-10,2.5e-05,5.8e-13,1.8e-10,0.03882,-21.79,-6.742,5.781,34.73,14.6,10.77
1.8e-13,1.1e-10,2.5e-05,5.8e-13,2.2e-10,0.03882,-25.46,-5.142,5.212,31.15,12.79,10.61
1.8e-13,1.1e-10,2.5e-05,5.8e-13,2.4e-10,0.03882,-27.21,-4.677,4.986,30.09,12.08,10.53
1.8e-13,1.1e-10,2.5e-05,5.8e-13,2.6e-10,0.03882,-28.95,-4.327,4.791,29.18,11.48,10.46
1.8e-13,1.1e-10,2.5e-05,5.8e-13,2.8e-10,0.03882,-30.7,-4.055,4.621,28.39,10.95,10.4
1.8e-13,1.1e-10,2.5e-05,5.8e-13,3e-10,0.03882,-32.5,-3.838,4.473,27.72,10.49,10.34
1.8e-13,1.1e-10,2.5e-05,6.2e-13,2e-10,0.03882,-23.51,-5.832,5.49,32.62,13.61,10.68
1.8e-13,1.1e-10,2.5e-05,6.2e-13,1e-10,0.03882,-13.45,-17.47,6.89,42.37,19.25,10.99
1.8e-13,1.1e-10,2.5e-05,6.2e-13,1.2e-10,0.03882,-15.5,-18.86,6.846,43.82,18.61,11.05
1.8e-13,1.1e-10,2.5e-05,6.2e-13,1.4e-10,0.03882,-17.65,-11.25,6.521,40.87,17.13,10.92
1.8e-13,1.1e-10,2.5e-05,6.2e-13,1.6e-10,0.03882,-19.71,-8.354,6.147,37.54,15.75,10.83
1.8e-13,1.1e-10,2.5e-05,6.2e-13,1.8e-10,0.03882,-21.66,-6.798,5.797,34.79,14.58,10.76
1.8e-13,1.1e-10,2.5e-05,6.2e-13,2.2e-10,0.03882,-25.28,-5.177,5.227,31.17,12.78,10.6
1.8e-13,1.1e-10,2.5e-05,6.2e-13,2.4e-10,0.03882,-27.01,-4.706,5.001,30.11,12.08,10.53
1.8e-13,1.1e-10,2.5e-05,6.2e-13,2.6e-10,0.03882,-28.71,-4.352,4.806,29.2,11.48,10.46
1.8e-13,1.1e-10,2.5e-05,6.2e-13,2.8e-10,0.03882,-30.42,-4.078,4.636,28.42,10.96,10.39
1.8e-13,1.1e-10,2.5e-05,6.2e-13,3e-10,0.03882,-32.17,-3.858,4.488,27.74,10.5,10.34
1.8e-13,1.1e-10,2.5e-05,6.4e-13,2e-10,0.03882,-23.44,-5.851,5.497,32.64,13.6,10.68
1.8e-13,1.1e-10,2.5e-05,6.4e-13,1e-10,0.03882,-13.42,-17.33,6.888,42.31,19.21,10.98
1.8e-13,1.1e-10,2.5e-05,6.4e-13,1.2e-10,0.03882,-15.47,-19.06,6.849,43.82,18.59,11.05
1.8e-13,1.1e-10,2.5e-05,6.4e-13,1.4e-10,0.03882,-17.6,-11.31,6.527,40.9,17.12,10.92
1.8e-13,1.1e-10,2.5e-05,6.4e-13,1.6e-10,0.03882,-19.66,-8.391,6.154,37.57,15.74,10.83
1.8e-13,1.1e-10,2.5e-05,6.4e-13,1.8e-10,0.03882,-21.6,-6.823,5.805,34.81,14.58,10.76
1.8e-13,1.1e-10,2.5e-05,6.4e-13,2.2e-10,0.03882,-25.2,-5.192,5.234,31.18,12.78,10.6
1.8e-13,1.1e-10,2.5e-05,6.4e-13,2.4e-10,0.03882,-26.91,-4.719,5.008,30.12,12.08,10.52
1.8e-13,1.1e-10,2.5e-05,6.4e-13,2.6e-10,0.03882,-28.6,-4.364,4.813,29.21,11.48,10.45
1.8e-13,1.1e-10,2.5e-05,6.4e-13,2.8e-10,0.03882,-30.3,-4.088,4.643,28.42,10.96,10.39
1.8e-13,1.1e-10,2.5e-05,6.4e-13,3e-10,0.03882,-32.03,-3.867,4.494,27.75,10.5,10.33
1.8e-13,1.1e-10,2.5e-05,6.6e-13,2e-10,0.03882,-23.37,-5.869,5.504,32.66,13.59,10.67
1.8e-13,1.1e-10,2.5e-05,6.6e-13,1e-10,0.03882,-13.4,-17.2,6.887,42.26,19.17,10.97
1.8e-13,1.1e-10,2.5e-05,6.6e-13,1.2e-10,0.03882,-15.43,-19.24,6.853,43.82,18.56,11.04
1.8e-13,1.1e-10,2.5e-05,6.6e-13,1.4e-10,0.03882,-17.56,-11.37,6.532,40.92,17.1,10.91
1.8e-13,1.1e-10,2.5e-05,6.6e-13,1.6e-10,0.03882,-19.61,-8.425,6.16,37.59,15.73,10.82
1.8e-13,1.1e-10,2.5e-05,6.6e-13,1.8e-10,0.03882,-21.54,-6.847,5.811,34.83,14.57,10.75
1.8e-13,1.1e-10,2.5e-05,6.6e-13,2.2e-10,0.03882,-25.13,-5.207,5.241,31.18,12.77,10.59
1.8e-13,1.1e-10,2.5e-05,6.6e-13,2.4e-10,0.03882,-26.83,-4.731,5.014,30.12,12.08,10.52
1.8e-13,1.1e-10,2.5e-05,6.6e-13,2.6e-10,0.03882,-28.51,-4.374,4.819,29.21,11.48,10.45
1.8e-13,1.1e-10,2.5e-05,6.6e-13,2.8e-10,0.03882,-30.18,-4.097,4.649,28.43,10.96,10.39
1.8e-13,1.1e-10,2.5e-05,6.6e-13,3e-10,0.03882,-31.89,-3.875,4.5,27.75,10.5,10.33
1.8e-13,1.1e-10,2.5e-05,6.8e-13,2e-10,0.03882,-23.31,-5.885,5.51,32.68,13.59,10.67
1.8e-13,1.1e-10,2.5e-05,6.8e-13,1e-10,0.03882,-13.37,-17.08,6.885,42.2,19.13,10.97
1.8e-13,1.1e-10,2.5e-05,6.8e-13,1.2e-10,0.03882,-15.4,-19.42,6.856,43.82,18.54,11.04
1.8e-13,1.1e-10,2.5e-05,6.8e-13,1.4e-10,0.03882,-17.52,-11.43,6.537,40.94,17.08,10.91
1.8e-13,1.1e-10,2.5e-05,6.8e-13,1.6e-10,0.03882,-19.56,-8.456,6.166,37.61,15.72,10.82
1.8e-13,1.1e-10,2.5e-05,6.8e-13,1.8e-10,0.03882,-21.49,-6.869,5.817,34.85,14.56,10.75
1.8e-13,1.1e-10,2.5e-05,6.8e-13,2.2e-10,0.03882,-25.06,-5.22,5.247,31.18,12.77,10.59
1.8e-13,1.1e-10,2.5e-05,6.8e-13,2.4e-10,0.03882,-26.75,-4.742,5.02,30.13,12.07,10.52
1.8e-13,1.1e-10,2.5e-05,6.8e-13,2.6e-10,0.03882,-28.41,-4.383,4.824,29.22,11.47,10.45
1.8e-13,1.1e-10,2.5e-05,6.8e-13,2.8e-10,0.03882,-30.08,-4.105,4.654,28.43,10.95,10.38
1.8e-13,1.1e-10,2.5e-05,6.8e-13,3e-10,0.03882,-31.77,-3.883,4.505,27.76,10.5,10.33
1.8e-13,1.1e-10,2.5e-05,7e-13,2e-10,0.03882,-23.26,-5.901,5.516,32.7,13.58,10.67
1.8e-13,1.1e-10,2.5e-05,7e-13,1e-10,0.03882,-13.35,-16.96,6.884,42.15,19.09,10.96
1.8e-13,1.1e-10,2.5e-05,7e-13,1.2e-10,0.03882,-15.37,-19.59,6.858,43.82,18.52,11.03
1.8e-13,1.1e-10,2.5e-05,7e-13,1.4e-10,0.03882,-17.48,-11.48,6.542,40.96,17.07,10.91
1.8e-13,1.1e-10,2.5e-05,7e-13,1.6e-10,0.03882,-19.52,-8.486,6.171,37.64,15.7,10.81
1.8e-13,1.1e-10,2.5e-05,7e-13,1.8e-10,0.03882,-21.44,-6.889,5.823,34.87,14.55,10.75
1.8e-13,1.1e-10,2.5e-05,7e-13,2.2e-10,0.03882,-24.99,-5.232,5.252,31.19,12.76,10.59
1.8e-13,1.1e-10,2.5e-05,7e-13,2.4e-10,0.03882,-26.68,-4.752,5.025,30.13,12.07,10.51
1.8e-13,1.1e-10,2.5e-05,7e-13,2.6e-10,0.03882,-28.33,-4.392,4.83,29.22,11.47,10.44
1.8e-13,1.1e-10,2.5e-05,7e-13,2.8e-10,0.03882,-29.98,-4.113,4.659,28.44,10.95,10.38
1.8e-13,1.1e-10,2.5e-05,7e-13,3e-10,0.03882,-31.65,-3.89,4.51,27.76,10.5,10.33
1.8e-13,1.1e-10,2.6e-05,6e-13,2e-10,0.04038,-21.84,-5.91,5.174,32.5,12.17,10.79
1.8e-13,1.1e-10,2.6e-05,6e-13,1e-10,0.04038,-13.99,-18.67,6.533,42.41,16.52,11.07
1.8e-13,1.1e-10,2.6e-05,6e-13,1.2e-10,0.04038,-15.71,-18.64,6.484,42.42,16.37,11.08
1.8e-13,1.1e-10,2.6e-05,6e-13,1.4e-10,0.04038,-17.45,-11.23,6.169,38.96,14.9,11.03
1.8e-13,1.1e-10,2.6e-05,6e-13,1.6e-10,0.04038,-19.07,-8.398,5.807,35.77,13.87,10.97
1.8e-13,1.1e-10,2.6e-05,6e-13,1.8e-10,0.04038,-20.53,-6.866,5.468,34.06,12.96,10.88
1.8e-13,1.1e-10,2.6e-05,6e-13,2.2e-10,0.04038,-23.02,-5.26,4.919,31.15,11.5,10.7
1.8e-13,1.1e-10,2.6e-05,6e-13,2.4e-10,0.04038,-24.09,-4.791,4.699,30.01,10.91,10.61
1.8e-13,1.1e-10,2.6e-05,6e-13,2.6e-10,0.04038,-25.06,-4.438,4.509,29.05,10.4,10.54
1.8e-13,1.1e-10,2.6e-05,6e-13,2.8e-10,0.04038,-25.94,-4.163,4.343,28.23,9.945,10.47
1.8e-13,1.1e-10,2.6e-05,6e-13,3e-10,0.04038,-26.76,-3.944,4.199,27.53,9.549,10.41
1.8e-13,1.1e-10,2.6e-05,5e-13,2e-10,0.04038,-22.21,-5.781,5.126,32.41,12.2,10.8
1.8e-13,1.1e-10,2.6e-05,5e-13,1e-10,0.04038,-14.16,-19.95,6.543,42.72,16.82,11.11
1.8e-13,1.1e-10,2.6e-05,5e-13,1.2e-10,0.04038,-15.93,-17.57,6.462,42.33,16.46,11.1
1.8e-13,1.1e-10,2.6e-05,5e-13,1.4e-10,0.04038,-17.72,-10.84,6.131,38.77,15.0,11.06
1.8e-13,1.1e-10,2.6e-05,5e-13,1.6e-10,0.04038,-19.37,-8.163,5.762,35.73,13.94,10.99
1.8e-13,1.1e-10,2.6e-05,5e-13,1.8e-10,0.04038,-20.87,-6.699,5.421,33.99,13.01,10.9
1.8e-13,1.1e-10,2.6e-05,5e-13,2.2e-10,0.04038,-23.42,-5.154,4.871,31.06,11.51,10.71
1.8e-13,1.1e-10,2.6e-05,5e-13,2.4e-10,0.04038,-24.52,-4.701,4.652,29.92,10.91,10.63
1.8e-13,1.1e-10,2.6e-05,5e-13,2.6e-10,0.04038,-25.52,-4.36,4.463,28.96,10.39,10.55
1.8e-13,1.1e-10,2.6e-05,5e-13,2.8e-10,0.04038,-26.43,-4.094,4.298,28.14,9.932,10.48
1.8e-13,1.1e-10,2.6e-05,5e-13,3e-10,0.04038,-27.28,-3.881,4.154,27.45,9.528,10.42
1.8e-13,1.1e-10,2.6e-05,5.2e-13,2e-10,0.04038,-22.12,-5.812,5.138,32.43,12.2,10.8
1.8e-13,1.1e-10,2.6e-05,5.2e-13,1e-10,0.04038,-14.12,-19.64,6.541,42.65,16.75,11.1
1.8e-13,1.1e-10,2.6e-05,5.2e-13,1.2e-10,0.04038,-15.88,-17.81,6.467,42.36,16.44,11.1
1.8e-13,1.1e-10,2.6e-05,5.2e-13,1.4e-10,0.04038,-17.66,-10.93,6.14,38.82,14.98,11.06
1.8e-13,1.1e-10,2.6e-05,5.2e-13,1.6e-10,0.04038,-19.3,-8.218,5.773,35.75,13.93,10.99
1.8e-13,1.1e-10,2.6e-05,5.2e-13,1.8e-10,0.04038,-20.79,-6.739,5.433,34.01,13.0,10.9
1.8e-13,1.1e-10,2.6e-05,5.2e-13,2.2e-10,0.04038,-23.33,-5.179,4.883,31.08,11.51,10.71
1.8e-13,1.1e-10,2.6e-05,5.2e-13,2.4e-10,0.04038,-24.42,-4.723,4.663,29.94,10.91,10.62
1.8e-13,1.1e-10,2.6e-05,5.2e-13,2.6e-10,0.04038,-25.41,-4.379,4.474,28.98,10.39,10.55
1.8e-13,1.1e-10,2.6e-05,5.2e-13,2.8e-10,0.04038,-26.32,-4.11,4.309,28.17,9.939,10.48
1.8e-13,1.1e-10,2.6e-05,5.2e-13,3e-10,0.04038,-27.16,-3.896,4.165,27.47,9.537,10.42
1.8e-13,1.1e-10,2.6e-05,5.4e-13,2e-10,0.04038,-22.04,-5.839,5.148,32.45,12.2,10.8
1.8e-13,1.1e-10,2.6e-05,5.4e-13,1e-10,0.04038,-14.09,-19.36,6.539,42.58,16.68,11.09
1.8e-13,1.1e-10,2.6e-05,5.4e-13,1.2e-10,0.04038,-15.83,-18.04,6.472,42.38,16.43,11.09
1.8e-13,1.1e-10,2.6e-05,5.4e-13,1.4e-10,0.04038,-17.6,-11.02,6.148,38.86,14.96,11.05
1.8e-13,1.1e-10,2.6e-05,5.4e-13,1.6e-10,0.04038,-19.24,-8.269,5.782,35.76,13.91,10.98
1.8e-13,1.1e-10,2.6e-05,5.4e-13,1.8e-10,0.04038,-20.72,-6.775,5.443,34.03,12.99,10.89
1.8e-13,1.1e-10,2.6e-05,5.4e-13,2.2e-10,0.04038,-23.24,-5.202,4.893,31.1,11.51,10.71
1.8e-13,1.1e-10,2.6e-05,5.4e-13,2.4e-10,0.04038,-24.32,-4.742,4.674,29.97,10.92,10.62
1.8e-13,1.1e-10,2.6e-05,5.4e-13,2.6e-10,0.04038,-25.31,-4.396,4.484,29.01,10.4,10.55
1.8e-13,1.1e-10,2.6e-05,5.4e-13,2.8e-10,0.04038,-26.21,-4.126,4.319,28.19,9.943,10.48
1.8e-13,1.1e-10,2.6e-05,5.4e-13,3e-10,0.04038,-27.04,-3.91,4.175,27.49,9.542,10.42
1.8e-13,1.1e-10,2.6e-05,5.6e-13,2e-10,0.04038,-21.97,-5.865,5.157,32.47,12.19,10.79
1.8e-13,1.1e-10,2.6e-05,5.6e-13,1e-10,0.04038,-14.05,-19.11,6.537,42.52,16.61,11.09
1.8e-13,1.1e-10,2.6e-05,5.6e-13,1.2e-10,0.04038,-15.79,-18.25,6.477,42.39,16.41,11.09
1.8e-13,1.1e-10,2.6e-05,5.6e-13,1.4e-10,0.04038,-17.55,-11.09,6.156,38.9,14.94,11.04
1.8e-13,1.1e-10,2.6e-05,5.6e-13,1.6e-10,0.04038,-19.18,-8.315,5.791,35.76,13.9,10.98
1.8e-13,1.1e-10,2.6e-05,5.6e-13,1.8e-10,0.04038,-20.65,-6.808,5.452,34.04,12.98,10.89
1.8e-13,1.1e-10,2.6e-05,5.6e-13,2.2e-10,0.04038,-23.16,-5.223,4.902,31.12,11.51,10.7
1.8e-13,1.1e-10,2.6e-05,5.6e-13,2.4e-10,0.04038,-24.24,-4.76,4.683,29.98,10.91,10.62
1.8e-13,1.1e-10,2.6e-05,5.6e-13,2.6e-10,0.04038,-25.22,-4.411,4.493,29.02,10.4,10.54
1.8e-13,1.1e-10,2.6e-05,5.6e-13,2.8e-10,0.04038,-26.12,-4.139,4.328,28.21,9.945,10.48
1.8e-13,1.1e-10,2.6e-05,5.6e-13,3e-10,0.04038,-26.94,-3.922,4.183,27.51,9.546,10.42
1.8e-13,1.1e-10,2.6e-05,5.8e-13,2e-10,0.04038,-21.9,-5.888,5.166,32.48,12.18,10.79
1.8e-13,1.1e-10,2.6e-05,5.8e-13,1e-10,0.04038,-14.02,-18.88,6.535,42.46,16.56,11.08
1.8e-13,1.1e-10,2.6e-05,5.8e-13,1.2e-10,0.04038,-15.75,-18.45,6.481,42.41,16.39,11.08
1.8e-13,1.1e-10,2.6e-05,5.8e-13,1.4e-10,0.04038,-17.5,-11.16,6.163,38.93,14.92,11.04
1.8e-13,1.1e-10,2.6e-05,5.8e-13,1.6e-10,0.04038,-19.12,-8.358,5.799,35.77,13.88,10.97
1.8e-13,1.1e-10,2.6e-05,5.8e-13,1.8e-10,0.04038,-20.59,-6.838,5.461,34.05,12.97,10.88
1.8e-13,1.1e-10,2.6e-05,5.8e-13,2.2e-10,0.04038,-23.09,-5.242,4.911,31.14,11.5,10.7
1.8e-13,1.1e-10,2.6e-05,5.8e-13,2.4e-10,0.04038,-24.16,-4.776,4.691,30.0,10.91,10.62
1.8e-13,1.1e-10,2.6e-05,5.8e-13,2.6e-10,0.04038,-25.14,-4.425,4.501,29.04,10.4,10.54
1.8e-13,1.1e-10,2.6e-05,5.8e-13,2.8e-10,0.04038,-26.03,-4.152,4.336,28.22,9.946,10.47
1.8e-13,1.1e-10,2.6e-05,5.8e-13,3e-10,0.04038,-26.84,-3.933,4.191,27.52,9.548,10.41
1.8e-13,1.1e-10,2.6e-05,6.2e-13,2e-10,0.04038,-21.78,-5.93,5.181,32.51,12.16,10.78
1.8e-13,1.1e-10,2.6e-05,6.2e-13,1e-10,0.04038,-13.97,-18.48,6.532,42.36,16.48,11.06
1.8e-13,1.1e-10,2.6e-05,6.2e-13,1.2e-10,0.04038,-15.67,-18.82,6.488,42.43,16.35,11.08
1.8e-13,1.1e-10,2.6e-05,6.2e-13,1.4e-10,0.04038,-17.41,-11.29,6.175,38.98,14.88,11.03
1.8e-13,1.1e-10,2.6e-05,6.2e-13,1.6e-10,0.04038,-19.02,-8.435,5.814,35.77,13.85,10.97
1.8e-13,1.1e-10,2.6e-05,6.2e-13,1.8e-10,0.04038,-20.48,-6.892,5.476,34.07,12.95,10.88
1.8e-13,1.1e-10,2.6e-05,6.2e-13,2.2e-10,0.04038,-22.96,-5.276,4.926,31.16,11.49,10.69
1.8e-13,1.1e-10,2.6e-05,6.2e-13,2.4e-10,0.04038,-24.02,-4.805,4.706,30.02,10.9,10.61
1.8e-13,1.1e-10,2.6e-05,6.2e-13,2.6e-10,0.04038,-24.98,-4.45,4.516,29.06,10.39,10.54
1.8e-13,1.1e-10,2.6e-05,6.2e-13,2.8e-10,0.04038,-25.87,-4.174,4.35,28.24,9.944,10.47
1.8e-13,1.1e-10,2.6e-05,6.2e-13,3e-10,0.04038,-26.67,-3.953,4.205,27.54,9.548,10.41
1.8e-13,1.1e-10,2.6e-05,6.4e-13,2e-10,0.04038,-21.73,-5.948,5.187,32.51,12.15,10.78
1.8e-13,1.1e-10,2.6e-05,6.4e-13,1e-10,0.04038,-13.94,-18.3,6.53,42.31,16.44,11.06
1.8e-13,1.1e-10,2.6e-05,6.4e-13,1.2e-10,0.04038,-15.64,-18.99,6.491,42.43,16.33,11.07
1.8e-13,1.1e-10,2.6e-05,6.4e-13,1.4e-10,0.04038,-17.37,-11.35,6.18,39.0,14.86,11.02
1.8e-13,1.1e-10,2.6e-05,6.4e-13,1.6e-10,0.04038,-18.98,-8.469,5.82,35.77,13.84,10.96
1.8e-13,1.1e-10,2.6e-05,6.4e-13,1.8e-10,0.04038,-20.43,-6.916,5.482,34.07,12.93,10.87
1.8e-13,1.1e-10,2.6e-05,6.4e-13,2.2e-10,0.04038,-22.9,-5.291,4.932,31.17,11.48,10.69
1.8e-13,1.1e-10,2.6e-05,6.4e-13,2.4e-10,0.04038,-23.96,-4.817,4.712,30.03,10.9,10.61
1.8e-13,1.1e-10,2.6e-05,6.4e-13,2.6e-10,0.04038,-24.92,-4.461,4.522,29.07,10.39,10.53
1.8e-13,1.1e-10,2.6e-05,6.4e-13,2.8e-10,0.04038,-25.79,-4.183,4.356,28.25,9.941,10.47
1.8e-13,1.1e-10,2.6e-05,6.4e-13,3e-10,0.04038,-26.6,-3.962,4.211,27.55,9.547,10.41
1.8e-13,1.1e-10,2.6e-05,6.6e-13,2e-10,0.04038,-21.68,-5.965,5.193,32.52,12.14,10.78
1.8e-13,1.1e-10,2.6e-05,6.6e-13,1e-10,0.04038,-13.92,-18.14,6.528,42.26,16.4,11.05
1.8e-13,1.1e-10,2.6e-05,6.6e-13,1.2e-10,0.04038,-15.61,-19.16,6.494,42.44,16.31,11.07
