C1,W,Lg,Ls,VGS,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
2.78e-13,3.36e-06,5.78e-09,1.25e-10,0.9,4226000000,0.002284,-10.99,1.821,9.056
2.78e-13,3.36e-06,5.78e-09,1.25e-10,0.5,2519000000,0.0001015,-11.88,1.899,3.288
2.78e-13,3.36e-06,5.78e-09,1.25e-10,0.6333,3588000000,0.0005645,-17.73,1.805,8.162
2.78e-13,3.36e-06,5.78e-09,1.25e-10,0.7667,4079000000,0.001373,-13.17,1.806,8.976
2.78e-13,3.36e-06,5.78e-09,1.5e-10,0.9,4645000000,0.002284,-9.381,1.822,8.236
2.78e-13,3.36e-06,5.78e-09,1.5e-10,0.5,2652000000,0.0001015,-13.26,1.898,2.89
2.78e-13,3.36e-06,5.78e-09,1.5e-10,0.6333,3926000000,0.0005645,-13.89,1.802,7.403
2.78e-13,3.36e-06,5.78e-09,1.5e-10,0.7667,4527000000,0.001373,-10.63,1.804,8.121
2.78e-13,3.36e-06,5.78e-09,1.75e-10,0.9,5077000000,0.002284,-8.15,1.824,7.478
2.78e-13,3.36e-06,5.78e-09,1.75e-10,0.5,2789000000,0.0001015,-14.36,1.898,2.507
2.78e-13,3.36e-06,5.78e-09,1.75e-10,0.6333,4271000000,0.0005645,-11.53,1.799,6.702
2.78e-13,3.36e-06,5.78e-09,1.75e-10,0.7667,4978000000,0.001373,-8.968,1.803,7.341
2.78e-13,3.36e-06,5.78e-09,2e-10,0.9,5525000000,0.002284,-7.196,1.826,6.775
2.78e-13,3.36e-06,5.78e-09,2e-10,0.5,2925000000,0.0001015,-15.0,1.898,2.136
2.78e-13,3.36e-06,5.78e-09,2e-10,0.6333,4627000000,0.0005645,-9.911,1.797,6.05
2.78e-13,3.36e-06,5.78e-09,2e-10,0.7667,5436000000,0.001373,-7.781,1.801,6.623
2.78e-13,3.36e-06,6e-09,1e-10,0.9,3596000000,0.002284,-16.92,1.816,10.22
2.78e-13,3.36e-06,6e-09,1e-10,0.5,2266000000,0.0001015,-10.93,1.896,3.934
2.78e-13,3.36e-06,6e-09,1e-10,0.6333,3204000000,0.0005645,-13.94,1.805,9.054
2.78e-13,3.36e-06,6e-09,1e-10,0.7667,3522000000,0.001373,-14.62,1.809,10.08
2.78e-13,3.36e-06,6e-09,1.25e-10,0.9,4037000000,0.002284,-12.67,1.814,9.264
2.78e-13,3.36e-06,6e-09,1.25e-10,0.5,2375000000,0.0001015,-12.98,1.892,3.539
2.78e-13,3.36e-06,6e-09,1.25e-10,0.6333,3499000000,0.0005645,-13.62,1.806,8.273
2.78e-13,3.36e-06,6e-09,1.25e-10,0.7667,3919000000,0.001373,-12.24,1.812,9.161
2.78e-13,3.36e-06,6e-09,1.5e-10,0.9,4487000000,0.002284,-10.29,1.813,8.399
2.78e-13,3.36e-06,6e-09,1.5e-10,0.5,2487000000,0.0001015,-15.31,1.889,3.155
2.78e-13,3.36e-06,6e-09,1.5e-10,0.6333,3806000000,0.0005645,-12.23,1.808,7.547
2.78e-13,3.36e-06,6e-09,1.5e-10,0.7667,4324000000,0.001373,-10.28,1.812,8.325
2.78e-13,3.36e-06,6e-09,1.75e-10,0.9,4937000000,0.002284,-8.709,1.812,7.611
2.78e-13,3.36e-06,6e-09,1.75e-10,0.5,2604000000,0.0001015,-17.9,1.886,2.782
2.78e-13,3.36e-06,6e-09,1.75e-10,0.6333,4118000000,0.0005645,-10.78,1.806,6.87
2.78e-13,3.36e-06,6e-09,1.75e-10,0.7667,4745000000,0.001373,-8.825,1.808,7.557
2.78e-13,3.36e-06,6e-09,2e-10,0.9,5395000000,0.002284,-7.571,1.811,6.887
2.78e-13,3.36e-06,6e-09,2e-10,0.5,2726000000,0.0001015,-20.39,1.884,2.42
2.78e-13,3.36e-06,6e-09,2e-10,0.6333,4437000000,0.0005645,-9.536,1.802,6.236
2.78e-13,3.36e-06,6e-09,2e-10,0.7667,5180000000,0.001373,-7.72,1.805,6.848
2.78e-13,3.46e-06,5.2e-09,1e-10,0.9,4130000000,0.002357,-16.49,1.861,9.715
2.78e-13,3.46e-06,5.2e-09,1e-10,0.5,2787000000,0.0001048,-8.228,1.959,3.179
2.78e-13,3.46e-06,5.2e-09,1e-10,0.6333,3689000000,0.0005826,-13.3,1.841,8.539
2.78e-13,3.46e-06,5.2e-09,1e-10,0.7667,4037000000,0.001417,-14.53,1.848,9.576
2.78e-13,3.46e-06,5.2e-09,1.25e-10,0.9,4644000000,0.002357,-12.39,1.858,8.752
2.78e-13,3.46e-06,5.2e-09,1.25e-10,0.5,2872000000,0.0001048,-9.708,1.962,2.864
2.78e-13,3.46e-06,5.2e-09,1.25e-10,0.6333,4030000000,0.0005826,-13.01,1.842,7.761
2.78e-13,3.46e-06,5.2e-09,1.25e-10,0.7667,4498000000,0.001417,-12.05,1.85,8.653
2.78e-13,3.46e-06,5.2e-09,1.5e-10,0.9,5160000000,0.002357,-10.07,1.857,7.882
2.78e-13,3.46e-06,5.2e-09,1.5e-10,0.5,2964000000,0.0001048,-11.32,1.963,2.548
2.78e-13,3.46e-06,5.2e-09,1.5e-10,0.6333,4381000000,0.0005826,-11.77,1.843,7.035
2.78e-13,3.46e-06,5.2e-09,1.5e-10,0.7667,4984000000,0.001417,-10.1,1.852,7.811
2.78e-13,3.46e-06,5.2e-09,1.75e-10,0.9,5694000000,0.002357,-8.528,1.855,7.09
2.78e-13,3.46e-06,5.2e-09,1.75e-10,0.5,3063000000,0.0001048,-13.07,1.954,2.233
2.78e-13,3.46e-06,5.2e-09,1.75e-10,0.6333,4745000000,0.0005826,-10.43,1.845,6.358
2.78e-13,3.46e-06,5.2e-09,1.75e-10,0.7667,5473000000,0.001417,-8.655,1.848,7.039
2.78e-13,3.46e-06,5.2e-09,2e-10,0.9,6223000000,0.002357,-7.416,1.855,6.371
2.78e-13,3.46e-06,5.2e-09,2e-10,0.5,3168000000,0.0001048,-14.9,1.946,1.92
2.78e-13,3.46e-06,5.2e-09,2e-10,0.6333,5122000000,0.0005826,-9.256,1.843,5.723
2.78e-13,3.46e-06,5.2e-09,2e-10,0.7667,5971000000,0.001417,-7.568,1.844,6.326
2.78e-13,3.46e-06,4e-09,1e-10,0.9,5260000000,0.002357,-15.54,1.915,8.623
2.78e-13,3.46e-06,4e-09,1e-10,0.5,3366000000,0.0001048,-11.37,1.996,2.416
2.78e-13,3.46e-06,4e-09,1e-10,0.6333,4662000000,0.0005826,-23.44,1.878,7.498
2.78e-13,3.46e-06,4e-09,1e-10,0.7667,5223000000,0.001417,-14.26,1.884,8.415
2.78e-13,3.46e-06,4e-09,1.25e-10,0.9,5920000000,0.002357,-11.87,1.91,7.65
2.78e-13,3.46e-06,4e-09,1.25e-10,0.5,3549000000,0.0001048,-13.26,1.993,2.002
2.78e-13,3.46e-06,4e-09,1.25e-10,0.6333,5169000000,0.0005826,-16.19,1.875,6.647
2.78e-13,3.46e-06,4e-09,1.25e-10,0.7667,5816000000,0.001417,-11.44,1.884,7.497
2.78e-13,3.46e-06,4e-09,1.5e-10,0.9,6598000000,0.002357,-9.686,1.906,6.769
2.78e-13,3.46e-06,4e-09,1.5e-10,0.5,3739000000,0.0001048,-15.08,1.991,1.599
2.78e-13,3.46e-06,4e-09,1.5e-10,0.6333,5692000000,0.0005826,-12.78,1.873,5.868
2.78e-13,3.46e-06,4e-09,1.5e-10,0.7667,6433000000,0.001417,-9.532,1.885,6.656
2.78e-13,3.46e-06,4e-09,1.75e-10,0.9,7295000000,0.002357,-8.209,1.903,5.966
2.78e-13,3.46e-06,4e-09,1.75e-10,0.5,3936000000,0.0001048,-16.48,1.99,1.207
2.78e-13,3.46e-06,4e-09,1.75e-10,0.6333,6189000000,0.0005826,-10.68,1.872,5.173
2.78e-13,3.46e-06,4e-09,1.75e-10,0.7667,7071000000,0.001417,-8.174,1.887,5.881
2.78e-13,3.46e-06,4e-09,2e-10,0.9,8008000000,0.002357,-7.135,1.901,5.228
2.78e-13,3.46e-06,4e-09,2e-10,0.5,4140000000,0.0001048,-16.99,1.991,0.8269
2.78e-13,3.46e-06,4e-09,2e-10,0.6333,6657000000,0.0005826,-9.205,1.872,4.547
2.78e-13,3.46e-06,4e-09,2e-10,0.7667,7728000000,0.001417,-7.159,1.889,5.163
2.78e-13,3.46e-06,4.22e-09,1e-10,0.9,5012000000,0.002357,-15.96,1.9,8.837
2.78e-13,3.46e-06,4.22e-09,1e-10,0.5,3311000000,0.0001048,-9.011,1.998,2.47
2.78e-13,3.46e-06,4.22e-09,1e-10,0.6333,4504000000,0.0005826,-18.98,1.869,7.655
2.78e-13,3.46e-06,4.22e-09,1e-10,0.7667,4928000000,0.001417,-13.63,1.877,8.675
2.78e-13,3.46e-06,4.22e-09,1.25e-10,0.9,5646000000,0.002357,-12.02,1.897,7.863
2.78e-13,3.46e-06,4.22e-09,1.25e-10,0.5,3424000000,0.0001048,-10.77,2.0,2.14
2.78e-13,3.46e-06,4.22e-09,1.25e-10,0.6333,4967000000,0.0005826,-15.01,1.868,6.826
2.78e-13,3.46e-06,4.22e-09,1.25e-10,0.7667,5502000000,0.001417,-11.47,1.879,7.746
2.78e-13,3.46e-06,4.22e-09,1.5e-10,0.9,6294000000,0.002357,-9.774,1.894,6.983
2.78e-13,3.46e-06,4.22e-09,1.5e-10,0.5,3549000000,0.0001048,-12.77,1.995,1.809
2.78e-13,3.46e-06,4.22e-09,1.5e-10,0.6333,5388000000,0.0005826,-12.28,1.867,6.109
2.78e-13,3.46e-06,4.22e-09,1.5e-10,0.7667,6089000000,0.001417,-9.681,1.881,6.898
2.78e-13,3.46e-06,4.22e-09,1.75e-10,0.9,6952000000,0.002357,-8.276,1.892,6.181
2.78e-13,3.46e-06,4.22e-09,1.75e-10,0.5,3685000000,0.0001048,-15.07,1.985,1.478
2.78e-13,3.46e-06,4.22e-09,1.75e-10,0.6333,5829000000,0.0005826,-10.4,1.867,5.435
2.78e-13,3.46e-06,4.22e-09,1.75e-10,0.7667,6704000000,0.001417,-8.329,1.882,6.119
2.78e-13,3.46e-06,4.22e-09,2e-10,0.9,7573000000,0.002357,-7.192,1.891,5.477
2.78e-13,3.46e-06,4.22e-09,2e-10,0.5,3829000000,0.0001048,-17.69,1.977,1.15
2.78e-13,3.46e-06,4.22e-09,2e-10,0.6333,6285000000,0.0005826,-9.046,1.868,4.802
2.78e-13,3.46e-06,4.22e-09,2e-10,0.7667,7329000000,0.001417,-7.294,1.877,5.399
2.78e-13,3.46e-06,4.44e-09,1e-10,0.9,4783000000,0.002357,-16.09,1.89,9.049
2.78e-13,3.46e-06,4.44e-09,1e-10,0.5,3034000000,0.0001048,-10.79,1.984,2.833
2.78e-13,3.46e-06,4.44e-09,1e-10,0.6333,4326000000,0.0005826,-16.79,1.862,7.835
2.78e-13,3.46e-06,4.44e-09,1e-10,0.7667,4687000000,0.001417,-14.05,1.87,8.901
2.78e-13,3.46e-06,4.44e-09,1.25e-10,0.9,5383000000,0.002357,-12.1,1.887,8.076
2.78e-13,3.46e-06,4.44e-09,1.25e-10,0.5,3172000000,0.0001048,-13.06,1.977,2.459
2.78e-13,3.46e-06,4.44e-09,1.25e-10,0.6333,4710000000,0.0005826,-14.15,1.861,7.064
2.78e-13,3.46e-06,4.44e-09,1.25e-10,0.7667,5235000000,0.001417,-11.69,1.872,7.971
2.78e-13,3.46e-06,4.44e-09,1.5e-10,0.9,6002000000,0.002357,-9.837,1.884,7.199
2.78e-13,3.46e-06,4.44e-09,1.5e-10,0.5,3320000000,0.0001048,-15.88,1.97,2.091
2.78e-13,3.46e-06,4.44e-09,1.5e-10,0.6333,5112000000,0.0005826,-11.88,1.861,6.343
2.78e-13,3.46e-06,4.44e-09,1.5e-10,0.7667,5794000000,0.001417,-9.821,1.875,7.123
2.78e-13,3.46e-06,4.44e-09,1.75e-10,0.9,6623000000,0.002357,-8.331,1.883,6.4
2.78e-13,3.46e-06,4.44e-09,1.75e-10,0.5,3472000000,0.0001048,-19.68,1.964,1.728
2.78e-13,3.46e-06,4.44e-09,1.75e-10,0.6333,5535000000,0.0005826,-10.2,1.862,5.666
2.78e-13,3.46e-06,4.44e-09,1.75e-10,0.7667,6374000000,0.001417,-8.429,1.872,6.345
2.78e-13,3.46e-06,4.44e-09,2e-10,0.9,7204000000,0.002357,-7.242,1.882,5.702
2.78e-13,3.46e-06,4.44e-09,2e-10,0.5,3628000000,0.0001048,-25.78,1.96,1.373
2.78e-13,3.46e-06,4.44e-09,2e-10,0.6333,5969000000,0.0005826,-8.932,1.864,5.03
2.78e-13,3.46e-06,4.44e-09,2e-10,0.7667,6971000000,0.001417,-7.373,1.868,5.625
2.78e-13,3.46e-06,4.67e-09,1e-10,0.9,4558000000,0.002357,-16.28,1.882,9.266
2.78e-13,3.46e-06,4.67e-09,1e-10,0.5,2873000000,0.0001048,-11.37,1.966,3.045
2.78e-13,3.46e-06,4.67e-09,1e-10,0.6333,4143000000,0.0005826,-16.33,1.854,8.026
2.78e-13,3.46e-06,4.67e-09,1e-10,0.7667,4483000000,0.001417,-13.72,1.862,9.1
2.78e-13,3.46e-06,4.67e-09,1.25e-10,0.9,5126000000,0.002357,-12.22,1.879,8.297
2.78e-13,3.46e-06,4.67e-09,1.25e-10,0.5,3024000000,0.0001048,-13.58,1.961,2.648
2.78e-13,3.46e-06,4.67e-09,1.25e-10,0.6333,4509000000,0.0005826,-13.99,1.854,7.26
2.78e-13,3.46e-06,4.67e-09,1.25e-10,0.7667,5001000000,0.001417,-11.59,1.864,8.177
2.78e-13,3.46e-06,4.67e-09,1.5e-10,0.9,5710000000,0.002357,-9.928,1.876,7.423
2.78e-13,3.46e-06,4.67e-09,1.5e-10,0.5,3179000000,0.0001048,-16.12,1.957,2.26
2.78e-13,3.46e-06,4.67e-09,1.5e-10,0.6333,4889000000,0.0005826,-11.84,1.854,6.544
2.78e-13,3.46e-06,4.67e-09,1.5e-10,0.7667,5531000000,0.001417,-9.804,1.866,7.335
2.78e-13,3.46e-06,4.67e-09,1.75e-10,0.9,6304000000,0.002357,-8.404,1.875,6.625
2.78e-13,3.46e-06,4.67e-09,1.75e-10,0.5,3336000000,0.0001048,-18.88,1.954,1.882
2.78e-13,3.46e-06,4.67e-09,1.75e-10,0.6333,5288000000,0.0005826,-10.2,1.855,5.871
2.78e-13,3.46e-06,4.67e-09,1.75e-10,0.7667,6074000000,0.001417,-8.442,1.867,6.56
2.78e-13,3.46e-06,4.67e-09,2e-10,0.9,6893000000,0.002357,-7.303,1.874,5.901
2.78e-13,3.46e-06,4.67e-09,2e-10,0.5,3496000000,0.0001048,-21.14,1.952,1.514
2.78e-13,3.46e-06,4.67e-09,2e-10,0.6333,5699000000,0.0005826,-8.95,1.856,5.239
2.78e-13,3.46e-06,4.67e-09,2e-10,0.7667,6640000000,0.001417,-7.398,1.862,5.845
2.78e-13,3.46e-06,4.89e-09,1e-10,0.9,4339000000,0.002357,-16.25,1.878,9.484
2.78e-13,3.46e-06,4.89e-09,1e-10,0.5,2770000000,0.0001048,-11.18,1.955,3.197
2.78e-13,3.46e-06,4.89e-09,1e-10,0.6333,3946000000,0.0005826,-17.42,1.847,8.237
2.78e-13,3.46e-06,4.89e-09,1e-10,0.7667,4328000000,0.001417,-12.9,1.852,9.263
2.78e-13,3.46e-06,4.89e-09,1.25e-10,0.9,4879000000,0.002357,-12.3,1.874,8.521
2.78e-13,3.46e-06,4.89e-09,1.25e-10,0.5,2922000000,0.0001048,-13.08,1.951,2.79
2.78e-13,3.46e-06,4.89e-09,1.25e-10,0.6333,4364000000,0.0005826,-14.6,1.846,7.409
2.78e-13,3.46e-06,4.89e-09,1.25e-10,0.7667,4806000000,0.001417,-11.1,1.853,8.357
2.78e-13,3.46e-06,4.89e-09,1.5e-10,0.9,5428000000,0.002357,-10.01,1.871,7.651
2.78e-13,3.46e-06,4.89e-09,1.5e-10,0.5,3075000000,0.0001048,-14.99,1.949,2.395
2.78e-13,3.46e-06,4.89e-09,1.5e-10,0.6333,4717000000,0.0005826,-12.2,1.845,6.707
2.78e-13,3.46e-06,4.89e-09,1.5e-10,0.7667,5304000000,0.001417,-9.577,1.855,7.526
2.78e-13,3.46e-06,4.89e-09,1.75e-10,0.9,5991000000,0.002357,-8.474,1.868,6.856
2.78e-13,3.46e-06,4.89e-09,1.75e-10,0.5,3230000000,0.0001048,-16.68,1.948,2.012
2.78e-13,3.46e-06,4.89e-09,1.75e-10,0.6333,5084000000,0.0005826,-10.44,1.846,6.047
2.78e-13,3.46e-06,4.89e-09,1.75e-10,0.7667,5813000000,0.001417,-8.334,1.857,6.761
2.78e-13,3.46e-06,4.89e-09,2e-10,0.9,6560000000,0.002357,-7.364,1.866,6.126
2.78e-13,3.46e-06,4.89e-09,2e-10,0.5,3387000000,0.0001048,-17.64,1.947,1.64
2.78e-13,3.46e-06,4.89e-09,2e-10,0.6333,5471000000,0.0005826,-9.125,1.847,5.424
2.78e-13,3.46e-06,4.89e-09,2e-10,0.7667,6341000000,0.001417,-7.347,1.86,6.052
2.78e-13,3.46e-06,5.11e-09,1e-10,0.9,4159000000,0.002357,-15.15,1.874,9.679
2.78e-13,3.46e-06,5.11e-09,1e-10,0.5,2670000000,0.0001048,-10.98,1.946,3.351
2.78e-13,3.46e-06,5.11e-09,1e-10,0.6333,3727000000,0.0005826,-20.85,1.84,8.493
2.78e-13,3.46e-06,5.11e-09,1e-10,0.7667,4238000000,0.001417,-14.46,1.843,9.365
2.78e-13,3.46e-06,5.11e-09,1.25e-10,0.9,4659000000,0.002357,-12.03,1.875,8.729
2.78e-13,3.46e-06,5.11e-09,1.25e-10,0.5,2817000000,0.0001048,-12.72,1.943,2.942
2.78e-13,3.46e-06,5.11e-09,1.25e-10,0.6333,4128000000,0.0005826,-16.01,1.838,7.655
2.78e-13,3.46e-06,5.11e-09,1.25e-10,0.7667,4674000000,0.001417,-11.75,1.843,8.489
2.78e-13,3.46e-06,5.11e-09,1.5e-10,0.9,5179000000,0.002357,-9.929,1.87,7.867
2.78e-13,3.46e-06,5.11e-09,1.5e-10,0.5,2965000000,0.0001048,-14.41,1.941,2.545
2.78e-13,3.46e-06,5.11e-09,1.5e-10,0.6333,4533000000,0.0005826,-12.92,1.837,6.889
2.78e-13,3.46e-06,5.11e-09,1.5e-10,0.7667,5126000000,0.001417,-9.829,1.843,7.681
2.78e-13,3.46e-06,5.11e-09,1.75e-10,0.9,5701000000,0.002357,-8.459,1.866,7.079
2.78e-13,3.46e-06,5.11e-09,1.75e-10,0.5,3115000000,0.0001048,-15.82,1.94,2.162
2.78e-13,3.46e-06,5.11e-09,1.75e-10,0.6333,4938000000,0.0005826,-10.88,1.836,6.182
2.78e-13,3.46e-06,5.11e-09,1.75e-10,0.7667,5603000000,0.001417,-8.448,1.844,6.932
2.78e-13,3.46e-06,5.11e-09,2e-10,0.9,6240000000,0.002357,-7.373,1.863,6.353
2.78e-13,3.46e-06,5.11e-09,2e-10,0.5,3266000000,0.0001048,-16.59,1.94,1.791
2.78e-13,3.46e-06,5.11e-09,2e-10,0.6333,5294000000,0.0005826,-9.429,1.836,5.572
2.78e-13,3.46e-06,5.11e-09,2e-10,0.7667,6091000000,0.001417,-7.41,1.845,6.236
2.78e-13,3.46e-06,5.33e-09,1e-10,0.9,4048000000,0.002357,-12.76,1.857,9.808
2.78e-13,3.46e-06,5.33e-09,1e-10,0.5,2557000000,0.0001048,-11.03,1.937,3.53
2.78e-13,3.46e-06,5.33e-09,1e-10,0.6333,3533000000,0.0005826,-27.42,1.836,8.739
2.78e-13,3.46e-06,5.33e-09,1e-10,0.7667,3984000000,0.001417,-16.79,1.837,9.639
2.78e-13,3.46e-06,5.33e-09,1.25e-10,0.9,4505000000,0.002357,-11.06,1.858,8.886
2.78e-13,3.46e-06,5.33e-09,1.25e-10,0.5,2692000000,0.0001048,-12.85,1.934,3.124
2.78e-13,3.46e-06,5.33e-09,1.25e-10,0.6333,3902000000,0.0005826,-17.55,1.834,7.906
2.78e-13,3.46e-06,5.33e-09,1.25e-10,0.7667,4470000000,0.001417,-12.71,1.836,8.693
2.78e-13,3.46e-06,5.33e-09,1.5e-10,0.9,4982000000,0.002357,-9.481,1.861,8.044
2.78e-13,3.46e-06,5.33e-09,1.5e-10,0.5,2834000000,0.0001048,-14.69,1.932,2.731
2.78e-13,3.46e-06,5.33e-09,1.5e-10,0.6333,4279000000,0.0005826,-13.65,1.831,7.143
2.78e-13,3.46e-06,5.33e-09,1.5e-10,0.7667,4957000000,0.001417,-10.35,1.835,7.838
2.78e-13,3.46e-06,5.33e-09,1.75e-10,0.9,5470000000,0.002357,-8.228,1.864,7.27
2.78e-13,3.46e-06,5.33e-09,1.75e-10,0.5,2977000000,0.0001048,-16.31,1.931,2.35
2.78e-13,3.46e-06,5.33e-09,1.75e-10,0.6333,4665000000,0.0005826,-11.33,1.829,6.438
2.78e-13,3.46e-06,5.33e-09,1.75e-10,0.7667,5454000000,0.001417,-8.778,1.834,7.058
2.78e-13,3.46e-06,5.33e-09,2e-10,0.9,5966000000,0.002357,-7.245,1.867,6.555
2.78e-13,3.46e-06,5.33e-09,2e-10,0.5,3121000000,0.0001048,-17.32,1.93,1.981
2.78e-13,3.46e-06,5.33e-09,2e-10,0.6333,5052000000,0.0005826,-9.741,1.827,5.784
2.78e-13,3.46e-06,5.33e-09,2e-10,0.7667,5916000000,0.001417,-7.638,1.834,6.376
2.78e-13,3.46e-06,5.56e-09,1e-10,0.9,3977000000,0.002357,-14.64,1.845,9.892
2.78e-13,3.46e-06,5.56e-09,1e-10,0.5,2445000000,0.0001048,-11.15,1.931,3.719
2.78e-13,3.46e-06,5.56e-09,1e-10,0.6333,3397000000,0.0005826,-18.97,1.84,8.915
2.78e-13,3.46e-06,5.56e-09,1e-10,0.7667,3781000000,0.001417,-17.21,1.839,9.879
2.78e-13,3.46e-06,5.56e-09,1.25e-10,0.9,4457000000,0.002357,-11.74,1.845,8.95
2.78e-13,3.46e-06,5.56e-09,1.25e-10,0.5,2565000000,0.0001048,-13.22,1.927,3.323
2.78e-13,3.46e-06,5.56e-09,1.25e-10,0.6333,3738000000,0.0005826,-16.27,1.835,8.104
2.78e-13,3.46e-06,5.56e-09,1.25e-10,0.7667,4226000000,0.001417,-13.01,1.836,8.941
2.78e-13,3.46e-06,5.56e-09,1.5e-10,0.9,4878000000,0.002357,-9.779,1.845,8.145
2.78e-13,3.46e-06,5.56e-09,1.5e-10,0.5,2691000000,0.0001048,-15.54,1.924,2.937
2.78e-13,3.46e-06,5.56e-09,1.5e-10,0.6333,4081000000,0.0005826,-13.39,1.831,7.355
2.78e-13,3.46e-06,5.56e-09,1.5e-10,0.7667,4687000000,0.001417,-10.57,1.833,8.091
2.78e-13,3.46e-06,5.56e-09,1.75e-10,0.9,5321000000,0.002357,-8.385,1.846,7.399
2.78e-13,3.46e-06,5.56e-09,1.75e-10,0.5,2824000000,0.0001048,-18.03,1.921,2.563
2.78e-13,3.46e-06,5.56e-09,1.75e-10,0.6333,4434000000,0.0005826,-11.31,1.828,6.661
2.78e-13,3.46e-06,5.56e-09,1.75e-10,0.7667,5156000000,0.001417,-8.936,1.83,7.313
2.78e-13,3.46e-06,5.56e-09,2e-10,0.9,5782000000,0.002357,-7.345,1.847,6.705
2.78e-13,3.46e-06,5.56e-09,2e-10,0.5,2960000000,0.0001048,-20.16,1.92,2.2
2.78e-13,3.46e-06,5.56e-09,2e-10,0.6333,4801000000,0.0005826,-9.792,1.824,6.014
2.78e-13,3.46e-06,5.56e-09,2e-10,0.7667,5634000000,0.001417,-7.76,1.828,6.597
2.78e-13,3.46e-06,5.78e-09,1e-10,0.9,3723000000,0.002357,-17.09,1.846,10.2
2.78e-13,3.46e-06,5.78e-09,1e-10,0.5,2365000000,0.0001048,-10.69,1.931,3.862
2.78e-13,3.46e-06,5.78e-09,1e-10,0.6333,3376000000,0.0005826,-12.39,1.825,8.942
2.78e-13,3.46e-06,5.78e-09,1e-10,0.7667,3688000000,0.001417,-13.35,1.829,9.993
2.78e-13,3.46e-06,5.78e-09,1.25e-10,0.9,4172000000,0.002357,-12.74,1.843,9.241
2.78e-13,3.46e-06,5.78e-09,1.25e-10,0.5,2468000000,0.0001048,-12.83,1.925,3.486
2.78e-13,3.46e-06,5.78e-09,1.25e-10,0.6333,3674000000,0.0005826,-12.4,1.826,8.18
2.78e-13,3.46e-06,5.78e-09,1.25e-10,0.7667,4094000000,0.001417,-11.62,1.831,9.091
2.78e-13,3.46e-06,5.78e-09,1.5e-10,0.9,4637000000,0.002357,-10.32,1.84,8.377
2.78e-13,3.46e-06,5.78e-09,1.5e-10,0.5,2577000000,0.0001048,-15.42,1.92,3.118
2.78e-13,3.46e-06,5.78e-09,1.5e-10,0.6333,3986000000,0.0005826,-11.47,1.827,7.468
2.78e-13,3.46e-06,5.78e-09,1.5e-10,0.7667,4511000000,0.001417,-9.956,1.833,8.265
2.78e-13,3.46e-06,5.78e-09,1.75e-10,0.9,5105000000,0.002357,-8.724,1.838,7.59
2.78e-13,3.46e-06,5.78e-09,1.75e-10,0.5,2690000000,0.0001048,-18.77,1.916,2.759
2.78e-13,3.46e-06,5.78e-09,1.75e-10,0.6333,4305000000,0.0005826,-10.31,1.829,6.801
2.78e-13,3.46e-06,5.78e-09,1.75e-10,0.7667,4949000000,0.001417,-8.632,1.835,7.504
2.78e-13,3.46e-06,5.78e-09,2e-10,0.9,5584000000,0.002357,-7.578,1.837,6.867
2.78e-13,3.46e-06,5.78e-09,2e-10,0.5,2809000000,0.0001048,-23.65,1.912,2.408
2.78e-13,3.46e-06,5.78e-09,2e-10,0.6333,4635000000,0.0005826,-9.24,1.83,6.175
2.78e-13,3.46e-06,5.78e-09,2e-10,0.7667,5391000000,0.001417,-7.594,1.834,6.801
2.78e-13,3.46e-06,6e-09,1e-10,0.9,3611000000,0.002357,-13.72,1.841,10.34
2.78e-13,3.46e-06,6e-09,1e-10,0.5,2360000000,0.0001048,-9.063,1.941,3.862
2.78e-13,3.46e-06,6e-09,1e-10,0.6333,3224000000,0.0005826,-19.66,1.815,9.153
2.78e-13,3.46e-06,6e-09,1e-10,0.7667,3630000000,0.001417,-15.2,1.817,10.07
2.78e-13,3.46e-06,6e-09,1.25e-10,0.9,4020000000,0.002357,-11.63,1.844,9.413
2.78e-13,3.46e-06,6e-09,1.25e-10,0.5,2446000000,0.0001048,-10.74,1.933,3.524
2.78e-13,3.46e-06,6e-09,1.25e-10,0.6333,3557000000,0.0005826,-15.97,1.814,8.326
2.78e-13,3.46e-06,6e-09,1.25e-10,0.7667,4065000000,0.001417,-12.24,1.816,9.134
2.78e-13,3.46e-06,6e-09,1.5e-10,0.9,4440000000,0.002357,-9.857,1.847,8.572
2.78e-13,3.46e-06,6e-09,1.5e-10,0.5,2535000000,0.0001048,-12.63,1.926,3.189
2.78e-13,3.46e-06,6e-09,1.5e-10,0.6333,3899000000,0.0005826,-13.07,1.813,7.569
2.78e-13,3.46e-06,6e-09,1.5e-10,0.7667,4490000000,0.001417,-10.19,1.816,8.304
2.78e-13,3.46e-06,6e-09,1.75e-10,0.9,4879000000,0.002357,-8.502,1.848,7.799
2.78e-13,3.46e-06,6e-09,1.75e-10,0.5,2629000000,0.0001048,-14.78,1.92,2.859
2.78e-13,3.46e-06,6e-09,1.75e-10,0.6333,4250000000,0.0005826,-11.07,1.812,6.872
2.78e-13,3.46e-06,6e-09,1.75e-10,0.7667,4870000000,0.001417,-8.738,1.816,7.584
2.78e-13,3.46e-06,6e-09,2e-10,0.9,5327000000,0.002357,-7.461,1.844,7.086
2.78e-13,3.46e-06,6e-09,2e-10,0.5,2728000000,0.0001048,-17.22,1.914,2.533
