Wn,Wvar,C,L1,L2,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
3.5e-05,1.1e-05,7e-13,5e-10,2e-10,0.0815,25100000000.0,975000000.0,11.48,-87.98
3.5e-05,1.2e-05,5e-13,4e-10,1e-10,0.0815,27100000000.0,1160000000.0,11.05,-91.47
3.5e-05,1.2e-05,5e-13,4e-10,5e-11,0.0815,27100000000.0,1160000000.0,11.05,-91.33
3.5e-05,1.2e-05,5e-13,4e-10,1.5e-10,0.0815,27100000000.0,1160000000.0,11.04,-91.29
3.5e-05,1.2e-05,5e-13,4e-10,2e-10,0.0815,27100000000.0,1160000000.0,11.04,-89.37
3.5e-05,1.2e-05,5e-13,4e-10,2.5e-10,0.0815,27100000000.0,1160000000.0,11.04,-91.61
3.5e-05,1.2e-05,5e-13,3e-10,1e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.28
3.5e-05,1.2e-05,5e-13,3e-10,5e-11,0.0815,30700000000.0,1430000000.0,10.42,-92.4
3.5e-05,1.2e-05,5e-13,3e-10,1.5e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.41
3.5e-05,1.2e-05,5e-13,3e-10,2.5e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.6
3.5e-05,1.2e-05,5e-13,3.5e-10,1e-10,0.0815,28700000000.0,1270000000.0,10.77,-94.01
3.5e-05,1.2e-05,5e-13,3.5e-10,5e-11,0.0815,28700000000.0,1270000000.0,10.77,-94.03
3.5e-05,1.2e-05,5e-13,3.5e-10,1.5e-10,0.0815,28700000000.0,1280000000.0,10.77,-94.09
3.5e-05,1.2e-05,5e-13,3.5e-10,2e-10,0.0815,28700000000.0,1270000000.0,10.77,-94.26
3.5e-05,1.2e-05,5e-13,3.5e-10,2.5e-10,0.0815,28700000000.0,1270000000.0,10.77,-84.31
3.5e-05,1.2e-05,5e-13,4.5e-10,1e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.67
3.5e-05,1.2e-05,5e-13,4.5e-10,5e-11,0.0815,25900000000.0,1080000000.0,11.28,-89.15
3.5e-05,1.2e-05,5e-13,4.5e-10,1.5e-10,0.0815,25900000000.0,1070000000.0,11.28,-89.07
3.5e-05,1.2e-05,5e-13,4.5e-10,2e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.35
3.5e-05,1.2e-05,5e-13,4.5e-10,2.5e-10,0.0815,25900000000.0,1080000000.0,11.28,-88.96
3.5e-05,1.2e-05,5e-13,5e-10,1e-10,0.0815,24900000000.0,1020000000.0,11.5,-87.66
3.5e-05,1.2e-05,5e-13,5e-10,5e-11,0.0815,24900000000.0,1020000000.0,11.5,-87.82
3.5e-05,1.2e-05,5e-13,5e-10,1.5e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.41
3.5e-05,1.2e-05,5e-13,5e-10,2.5e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.81
3.5e-05,1.2e-05,3e-13,4e-10,1e-10,0.0815,27100000000.0,1160000000.0,11.04,-91.02
3.5e-05,1.2e-05,3e-13,4e-10,5e-11,0.0815,27100000000.0,1160000000.0,11.04,-91.32
3.5e-05,1.2e-05,3e-13,4e-10,1.5e-10,0.0815,27100000000.0,1160000000.0,11.05,-91.46
3.5e-05,1.2e-05,3e-13,4e-10,2e-10,0.0815,27100000000.0,1170000000.0,11.04,-91.05
3.5e-05,1.2e-05,3e-13,4e-10,2.5e-10,0.0815,27100000000.0,1160000000.0,11.04,-91.45
3.5e-05,1.2e-05,3e-13,3e-10,1e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.72
3.5e-05,1.2e-05,3e-13,3e-10,5e-11,0.0815,30700000000.0,1430000000.0,10.42,-92.45
3.5e-05,1.2e-05,3e-13,3e-10,1.5e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.36
3.5e-05,1.2e-05,3e-13,3e-10,2e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.57
3.5e-05,1.2e-05,3e-13,3.5e-10,1e-10,0.0815,28700000000.0,1270000000.0,10.77,-93.93
3.5e-05,1.2e-05,3e-13,3.5e-10,1.5e-10,0.0815,28700000000.0,1270000000.0,10.77,-93.91
3.5e-05,1.2e-05,3e-13,3.5e-10,2.5e-10,0.0815,28700000000.0,1270000000.0,10.77,-93.96
3.5e-05,1.2e-05,3e-13,4.5e-10,1e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.17
3.5e-05,1.2e-05,3e-13,4.5e-10,5e-11,0.0815,25900000000.0,1080000000.0,11.28,-89.23
3.5e-05,1.2e-05,3e-13,4.5e-10,1.5e-10,0.0815,25900000000.0,1080000000.0,11.28,-88.81
3.5e-05,1.2e-05,3e-13,4.5e-10,2e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.04
3.5e-05,1.2e-05,3e-13,4.5e-10,2.5e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.09
3.5e-05,1.2e-05,3e-13,5e-10,1e-10,0.0815,24900000000.0,1020000000.0,11.5,-87.38
3.5e-05,1.2e-05,3e-13,5e-10,5e-11,0.0815,24900000000.0,1020000000.0,11.5,-87.43
3.5e-05,1.2e-05,3e-13,5e-10,1.5e-10,0.0815,24900000000.0,1020000000.0,11.5,-87.57
3.5e-05,1.2e-05,3e-13,5e-10,2e-10,0.0815,24900000000.0,1020000000.0,11.5,-88.18
3.5e-05,1.2e-05,3e-13,5e-10,2.5e-10,0.0815,24900000000.0,1020000000.0,11.5,-87.52
3.5e-05,1.2e-05,4e-13,4e-10,1e-10,0.0815,27100000000.0,1160000000.0,11.05,-91.32
3.5e-05,1.2e-05,4e-13,4e-10,5e-11,0.0815,27100000000.0,1170000000.0,11.04,-88.3
3.5e-05,1.2e-05,4e-13,4e-10,1.5e-10,0.0815,27100000000.0,1170000000.0,11.04,-91.6
3.5e-05,1.2e-05,4e-13,4e-10,2e-10,0.0815,27100000000.0,1160000000.0,11.04,-91.44
3.5e-05,1.2e-05,4e-13,4e-10,2.5e-10,0.0815,27100000000.0,1160000000.0,11.04,-91.11
3.5e-05,1.2e-05,4e-13,3e-10,1e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.69
3.5e-05,1.2e-05,4e-13,3e-10,2.5e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.33
3.5e-05,1.2e-05,4e-13,3.5e-10,1e-10,0.0815,28700000000.0,1270000000.0,10.77,-93.95
3.5e-05,1.2e-05,4e-13,3.5e-10,5e-11,0.0815,28700000000.0,1270000000.0,10.77,-94.07
3.5e-05,1.2e-05,4e-13,3.5e-10,1.5e-10,0.0815,28700000000.0,1270000000.0,10.77,-94.12
3.5e-05,1.2e-05,4e-13,3.5e-10,2e-10,0.0815,28700000000.0,1270000000.0,10.77,-94.17
3.5e-05,1.2e-05,4e-13,3.5e-10,2.5e-10,0.0815,28700000000.0,1270000000.0,10.77,-91.69
3.5e-05,1.2e-05,4e-13,4.5e-10,1e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.1
3.5e-05,1.2e-05,4e-13,4.5e-10,5e-11,0.0815,25900000000.0,1080000000.0,11.28,-89.14
3.5e-05,1.2e-05,4e-13,4.5e-10,1.5e-10,0.0815,25900000000.0,1080000000.0,11.28,-88.62
3.5e-05,1.2e-05,4e-13,4.5e-10,2e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.33
3.5e-05,1.2e-05,4e-13,4.5e-10,2.5e-10,0.0815,25900000000.0,1080000000.0,11.28,-88.95
3.5e-05,1.2e-05,4e-13,5e-10,1e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.29
3.5e-05,1.2e-05,4e-13,5e-10,5e-11,0.0815,24900000000.0,1010000000.0,11.5,-87.2
3.5e-05,1.2e-05,4e-13,5e-10,1.5e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.87
3.5e-05,1.2e-05,4e-13,5e-10,2e-10,0.0815,24900000000.0,1020000000.0,11.5,-87.88
3.5e-05,1.2e-05,4e-13,5e-10,2.5e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.35
3.5e-05,1.2e-05,6e-13,4e-10,1e-10,0.0815,27100000000.0,1160000000.0,11.05,-91.58
3.5e-05,1.2e-05,6e-13,4e-10,5e-11,0.0815,27100000000.0,1160000000.0,11.04,-91.54
3.5e-05,1.2e-05,6e-13,4e-10,1.5e-10,0.0815,27100000000.0,1160000000.0,11.04,-85.64
3.5e-05,1.2e-05,6e-13,4e-10,2e-10,0.0815,27100000000.0,1160000000.0,11.04,-92.12
3.5e-05,1.2e-05,6e-13,4e-10,2.5e-10,0.0815,27100000000.0,1170000000.0,11.04,-91.55
3.5e-05,1.2e-05,6e-13,3e-10,1e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.24
3.5e-05,1.2e-05,6e-13,3e-10,5e-11,0.0815,30700000000.0,1430000000.0,10.42,-92.38
3.5e-05,1.2e-05,6e-13,3e-10,1.5e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.27
3.5e-05,1.2e-05,6e-13,3e-10,2e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.64
3.5e-05,1.2e-05,6e-13,3e-10,2.5e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.5
3.5e-05,1.2e-05,6e-13,3.5e-10,1e-10,0.0815,28700000000.0,1270000000.0,10.77,-94.15
3.5e-05,1.2e-05,6e-13,3.5e-10,5e-11,0.0815,28700000000.0,1270000000.0,10.77,-94.09
3.5e-05,1.2e-05,6e-13,3.5e-10,2e-10,0.0815,28700000000.0,1280000000.0,10.77,-94.17
3.5e-05,1.2e-05,6e-13,3.5e-10,2.5e-10,0.0815,28700000000.0,1270000000.0,10.77,-93.86
3.5e-05,1.2e-05,6e-13,4.5e-10,1e-10,0.0815,25900000000.0,1080000000.0,11.28,-88.99
3.5e-05,1.2e-05,6e-13,4.5e-10,5e-11,0.0815,25900000000.0,1080000000.0,11.28,-89.08
3.5e-05,1.2e-05,6e-13,4.5e-10,1.5e-10,0.0815,25900000000.0,1070000000.0,11.28,-88.85
3.5e-05,1.2e-05,6e-13,4.5e-10,2e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.24
3.5e-05,1.2e-05,6e-13,5e-10,1e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.82
3.5e-05,1.2e-05,6e-13,5e-10,5e-11,0.0815,24900000000.0,1020000000.0,11.5,-87.53
3.5e-05,1.2e-05,6e-13,5e-10,1.5e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.88
3.5e-05,1.2e-05,6e-13,5e-10,2e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.71
3.5e-05,1.2e-05,6e-13,5e-10,2.5e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.78
3.5e-05,1.2e-05,7e-13,4e-10,1e-10,0.0815,27100000000.0,1160000000.0,11.05,-91.59
3.5e-05,1.2e-05,7e-13,4e-10,5e-11,0.0815,27100000000.0,1160000000.0,11.05,-91.53
3.5e-05,1.2e-05,7e-13,4e-10,1.5e-10,0.0815,27100000000.0,1160000000.0,11.04,-91.01
3.5e-05,1.2e-05,7e-13,4e-10,2.5e-10,0.0815,27100000000.0,1160000000.0,11.04,-91.33
3.5e-05,1.2e-05,7e-13,3e-10,1.5e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.59
3.5e-05,1.2e-05,7e-13,3e-10,2.5e-10,0.0815,30700000000.0,1430000000.0,10.42,-92.49
3.5e-05,1.2e-05,7e-13,3.5e-10,1e-10,0.0815,28700000000.0,1280000000.0,10.77,-93.66
3.5e-05,1.2e-05,7e-13,3.5e-10,5e-11,0.0815,28700000000.0,1270000000.0,10.77,-92.35
3.5e-05,1.2e-05,7e-13,3.5e-10,1.5e-10,0.0815,28700000000.0,1270000000.0,10.77,-93.98
3.5e-05,1.2e-05,7e-13,3.5e-10,2.5e-10,0.0815,28700000000.0,1270000000.0,10.77,-94.1
3.5e-05,1.2e-05,7e-13,4.5e-10,1.5e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.18
3.5e-05,1.2e-05,7e-13,4.5e-10,2e-10,0.0815,25900000000.0,1080000000.0,11.28,-89.32
3.5e-05,1.2e-05,7e-13,5e-10,1e-10,0.0815,24900000000.0,1020000000.0,11.5,-87.9
3.5e-05,1.2e-05,7e-13,5e-10,5e-11,0.0815,24900000000.0,1010000000.0,11.5,-87.57
3.5e-05,1.2e-05,7e-13,5e-10,2e-10,0.0815,24900000000.0,1020000000.0,11.5,-87.77
3.5e-05,1.2e-05,7e-13,5e-10,2.5e-10,0.0815,24900000000.0,1010000000.0,11.5,-87.79
3.5e-05,1.3e-05,5e-13,4e-10,1e-10,0.0815,27000000000.0,1190000000.0,11.05,-92.26
3.5e-05,1.3e-05,5e-13,4e-10,5e-11,0.0815,27000000000.0,1200000000.0,11.06,-91.27
3.5e-05,1.3e-05,5e-13,4e-10,1.5e-10,0.0815,27000000000.0,1200000000.0,11.05,-91.42
3.5e-05,1.3e-05,5e-13,4e-10,2e-10,0.0815,27000000000.0,1200000000.0,11.05,-91.07
3.5e-05,1.3e-05,5e-13,4e-10,2.5e-10,0.0815,27000000000.0,1200000000.0,11.05,-91.27
3.5e-05,1.3e-05,5e-13,3e-10,1e-10,0.0815,30500000000.0,1470000000.0,10.43,-93.08
3.5e-05,1.3e-05,5e-13,3e-10,5e-11,0.0815,30500000000.0,1470000000.0,10.43,-92.7
3.5e-05,1.3e-05,5e-13,3e-10,1.5e-10,0.0815,30500000000.0,1470000000.0,10.43,-92.66
3.5e-05,1.3e-05,5e-13,3e-10,2e-10,0.0815,30500000000.0,1470000000.0,10.43,-92.75
3.5e-05,1.3e-05,5e-13,3e-10,2.5e-10,0.0815,30500000000.0,1470000000.0,10.43,-92.99
3.5e-05,1.3e-05,5e-13,3.5e-10,1e-10,0.0815,28500000000.0,1310000000.0,10.77,-93.9
3.5e-05,1.3e-05,5e-13,3.5e-10,5e-11,0.0815,28500000000.0,1310000000.0,10.77,-93.89
3.5e-05,1.3e-05,5e-13,3.5e-10,1.5e-10,0.0815,28500000000.0,1310000000.0,10.77,-93.85
3.5e-05,1.3e-05,5e-13,3.5e-10,2e-10,0.0815,28500000000.0,1310000000.0,10.77,-93.78
3.5e-05,1.3e-05,5e-13,3.5e-10,2.5e-10,0.0815,28500000000.0,1310000000.0,10.78,-93.96
3.5e-05,1.3e-05,5e-13,4.5e-10,1e-10,0.0815,25800000000.0,1120000000.0,11.29,-88.74
3.5e-05,1.3e-05,5e-13,4.5e-10,5e-11,0.0815,25800000000.0,1110000000.0,11.29,-89.05
3.5e-05,1.3e-05,5e-13,4.5e-10,1.5e-10,0.0815,25800000000.0,1110000000.0,11.3,-88.71
3.5e-05,1.3e-05,5e-13,4.5e-10,2e-10,0.0815,25800000000.0,1110000000.0,11.3,-89.23
3.5e-05,1.3e-05,5e-13,4.5e-10,2.5e-10,0.0815,25800000000.0,1110000000.0,11.29,-89.12
3.5e-05,1.3e-05,5e-13,5e-10,1e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.56
3.5e-05,1.3e-05,5e-13,5e-10,5e-11,0.0815,24800000000.0,1050000000.0,11.51,-86.74
3.5e-05,1.3e-05,5e-13,5e-10,1.5e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.7
3.5e-05,1.3e-05,5e-13,5e-10,2e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.53
3.5e-05,1.3e-05,5e-13,5e-10,2.5e-10,0.0815,24800000000.0,1040000000.0,11.51,-87.12
3.5e-05,1.3e-05,3e-13,4e-10,1e-10,0.0815,27000000000.0,1200000000.0,11.05,-90.67
3.5e-05,1.3e-05,3e-13,4e-10,5e-11,0.0815,27000000000.0,1200000000.0,11.06,-90.7
3.5e-05,1.3e-05,3e-13,4e-10,1.5e-10,0.0815,27000000000.0,1200000000.0,11.05,-90.85
3.5e-05,1.3e-05,3e-13,4e-10,2e-10,0.0815,27000000000.0,1200000000.0,11.06,-90.83
3.5e-05,1.3e-05,3e-13,4e-10,2.5e-10,0.0815,27000000000.0,1200000000.0,11.06,-91.22
3.5e-05,1.3e-05,3e-13,3e-10,1e-10,0.0815,30500000000.0,1470000000.0,10.43,-92.96
3.5e-05,1.3e-05,3e-13,3e-10,5e-11,0.0815,30500000000.0,1470000000.0,10.43,-83.83
3.5e-05,1.3e-05,3e-13,3e-10,1.5e-10,0.0815,30500000000.0,1470000000.0,10.43,-92.72
3.5e-05,1.3e-05,3e-13,3e-10,2e-10,0.0815,30500000000.0,1470000000.0,10.43,-93.05
3.5e-05,1.3e-05,3e-13,3.5e-10,1e-10,0.0815,28500000000.0,1310000000.0,10.77,-93.82
3.5e-05,1.3e-05,3e-13,3.5e-10,5e-11,0.0815,28500000000.0,1310000000.0,10.78,-93.6
3.5e-05,1.3e-05,3e-13,3.5e-10,1.5e-10,0.0815,28500000000.0,1310000000.0,10.78,-94.13
3.5e-05,1.3e-05,3e-13,3.5e-10,2e-10,0.0815,28500000000.0,1310000000.0,10.78,-93.99
3.5e-05,1.3e-05,3e-13,3.5e-10,2.5e-10,0.0815,28500000000.0,1310000000.0,10.78,-94.03
3.5e-05,1.3e-05,3e-13,4.5e-10,1e-10,0.0815,25800000000.0,1110000000.0,11.29,-89.2
3.5e-05,1.3e-05,3e-13,4.5e-10,5e-11,0.0815,25800000000.0,1120000000.0,11.3,-89.08
3.5e-05,1.3e-05,3e-13,4.5e-10,1.5e-10,0.0815,25800000000.0,1110000000.0,11.3,-88.43
3.5e-05,1.3e-05,3e-13,4.5e-10,2e-10,0.0815,25800000000.0,1110000000.0,11.29,-89.18
3.5e-05,1.3e-05,3e-13,4.5e-10,2.5e-10,0.0815,25800000000.0,1110000000.0,11.3,-88.99
3.5e-05,1.3e-05,3e-13,5e-10,1e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.57
3.5e-05,1.3e-05,3e-13,5e-10,5e-11,0.0815,24800000000.0,1050000000.0,11.51,-87.73
3.5e-05,1.3e-05,3e-13,5e-10,1.5e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.31
3.5e-05,1.3e-05,3e-13,5e-10,2e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.43
3.5e-05,1.3e-05,3e-13,5e-10,2.5e-10,0.0815,24800000000.0,1050000000.0,11.52,-87.38
3.5e-05,1.3e-05,4e-13,4e-10,1e-10,0.0815,27000000000.0,1190000000.0,11.05,-92.09
3.5e-05,1.3e-05,4e-13,4e-10,5e-11,0.0815,27000000000.0,1200000000.0,11.06,-91.38
3.5e-05,1.3e-05,4e-13,4e-10,1.5e-10,0.0815,27000000000.0,1200000000.0,11.06,-91.33
3.5e-05,1.3e-05,4e-13,4e-10,2e-10,0.0815,27000000000.0,1200000000.0,11.05,-91.41
3.5e-05,1.3e-05,4e-13,4e-10,2.5e-10,0.0815,27000000000.0,1200000000.0,11.05,-90.27
3.5e-05,1.3e-05,4e-13,3e-10,5e-11,0.0815,30500000000.0,1470000000.0,10.43,-92.74
3.5e-05,1.3e-05,4e-13,3e-10,1.5e-10,0.0815,30500000000.0,1470000000.0,10.43,-93.06
3.5e-05,1.3e-05,4e-13,3e-10,2.5e-10,0.0815,30500000000.0,1470000000.0,10.43,-92.77
3.5e-05,1.3e-05,4e-13,3.5e-10,1e-10,0.0815,28500000000.0,1310000000.0,10.78,-93.84
3.5e-05,1.3e-05,4e-13,3.5e-10,5e-11,0.0815,28500000000.0,1320000000.0,10.78,-93.44
3.5e-05,1.3e-05,4e-13,3.5e-10,1.5e-10,0.0815,28500000000.0,1310000000.0,10.78,-93.78
3.5e-05,1.3e-05,4e-13,3.5e-10,2.5e-10,0.0815,28500000000.0,1310000000.0,10.78,-93.98
3.5e-05,1.3e-05,4e-13,4.5e-10,1e-10,0.0815,25800000000.0,1110000000.0,11.29,-89.11
3.5e-05,1.3e-05,4e-13,4.5e-10,5e-11,0.0815,25800000000.0,1110000000.0,11.3,-88.95
3.5e-05,1.3e-05,4e-13,4.5e-10,1.5e-10,0.0815,25800000000.0,1110000000.0,11.29,-89.44
3.5e-05,1.3e-05,4e-13,4.5e-10,2e-10,0.0815,25800000000.0,1110000000.0,11.3,-89.24
3.5e-05,1.3e-05,4e-13,4.5e-10,2.5e-10,0.0815,25800000000.0,1110000000.0,11.3,-89.57
3.5e-05,1.3e-05,4e-13,5e-10,1e-10,0.0815,24800000000.0,1050000000.0,11.52,-87.43
3.5e-05,1.3e-05,4e-13,5e-10,5e-11,0.0815,24800000000.0,1050000000.0,11.51,-87.83
3.5e-05,1.3e-05,4e-13,5e-10,1.5e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.35
3.5e-05,1.3e-05,4e-13,5e-10,2e-10,0.0815,24800000000.0,1050000000.0,11.51,-88.06
3.5e-05,1.3e-05,4e-13,5e-10,2.5e-10,0.0815,24800000000.0,1050000000.0,11.51,-86.93
3.5e-05,1.3e-05,6e-13,4e-10,1e-10,0.0815,27000000000.0,1190000000.0,11.05,-92.34
3.5e-05,1.3e-05,6e-13,4e-10,5e-11,0.0815,27000000000.0,1200000000.0,11.05,-91.59
3.5e-05,1.3e-05,6e-13,4e-10,1.5e-10,0.0815,27000000000.0,1200000000.0,11.05,-91.94
3.5e-05,1.3e-05,6e-13,4e-10,2e-10,0.0815,27000000000.0,1200000000.0,11.05,-91.32
3.5e-05,1.3e-05,6e-13,3e-10,5e-11,0.0815,30500000000.0,1470000000.0,10.43,-92.81
3.5e-05,1.3e-05,6e-13,3e-10,2e-10,0.0815,30500000000.0,1470000000.0,10.43,-92.98
3.5e-05,1.3e-05,6e-13,3e-10,2.5e-10,0.0815,30500000000.0,1470000000.0,10.43,-93.02
3.5e-05,1.3e-05,6e-13,3.5e-10,1e-10,0.0815,28500000000.0,1310000000.0,10.78,-93.89
3.5e-05,1.3e-05,6e-13,3.5e-10,5e-11,0.0815,28500000000.0,1310000000.0,10.78,-94.25
3.5e-05,1.3e-05,6e-13,3.5e-10,1.5e-10,0.0815,28500000000.0,1310000000.0,10.78,-94.04
3.5e-05,1.3e-05,6e-13,3.5e-10,2e-10,0.0815,28500000000.0,1310000000.0,10.78,-94.24
3.5e-05,1.3e-05,6e-13,3.5e-10,2.5e-10,0.0815,28500000000.0,1310000000.0,10.78,-94.06
3.5e-05,1.3e-05,6e-13,4.5e-10,1e-10,0.0815,25800000000.0,1110000000.0,11.29,-89.06
3.5e-05,1.3e-05,6e-13,4.5e-10,5e-11,0.0815,25800000000.0,1110000000.0,11.29,-89.19
3.5e-05,1.3e-05,6e-13,4.5e-10,1.5e-10,0.0815,25800000000.0,1110000000.0,11.29,-89.21
3.5e-05,1.3e-05,6e-13,4.5e-10,2e-10,0.0815,25800000000.0,1110000000.0,11.3,-89.26
3.5e-05,1.3e-05,6e-13,4.5e-10,2.5e-10,0.0815,25800000000.0,1110000000.0,11.29,-89.48
3.5e-05,1.3e-05,6e-13,5e-10,1e-10,0.0815,24800000000.0,1040000000.0,11.52,-87.35
3.5e-05,1.3e-05,6e-13,5e-10,5e-11,0.0815,24800000000.0,1040000000.0,11.51,-87.35
3.5e-05,1.3e-05,6e-13,5e-10,1.5e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.49
3.5e-05,1.3e-05,6e-13,5e-10,2e-10,0.0815,24800000000.0,1050000000.0,11.52,-87.01
3.5e-05,1.3e-05,6e-13,5e-10,2.5e-10,0.0815,24800000000.0,1050000000.0,11.51,-86.81
3.5e-05,1.3e-05,7e-13,4e-10,1e-10,0.0815,27000000000.0,1200000000.0,11.05,-90.75
3.5e-05,1.3e-05,7e-13,4e-10,5e-11,0.0815,27000000000.0,1190000000.0,11.05,-90.7
3.5e-05,1.3e-05,7e-13,4e-10,1.5e-10,0.0815,27000000000.0,1200000000.0,11.05,-91.06
3.5e-05,1.3e-05,7e-13,4e-10,2e-10,0.0815,27000000000.0,1200000000.0,11.05,-90.86
3.5e-05,1.3e-05,7e-13,4e-10,2.5e-10,0.0815,27000000000.0,1200000000.0,11.06,-91.26
3.5e-05,1.3e-05,7e-13,3e-10,5e-11,0.0815,30500000000.0,1470000000.0,10.43,-93.07
3.5e-05,1.3e-05,7e-13,3e-10,1.5e-10,0.0815,30500000000.0,1470000000.0,10.43,-92.89
3.5e-05,1.3e-05,7e-13,3e-10,2.5e-10,0.0815,30500000000.0,1470000000.0,10.43,-92.92
3.5e-05,1.3e-05,7e-13,3.5e-10,1.5e-10,0.0815,28500000000.0,1310000000.0,10.78,-93.8
3.5e-05,1.3e-05,7e-13,3.5e-10,2e-10,0.0815,28500000000.0,1310000000.0,10.78,-94.16
3.5e-05,1.3e-05,7e-13,3.5e-10,2.5e-10,0.0815,28500000000.0,1310000000.0,10.77,-93.8
3.5e-05,1.3e-05,7e-13,4.5e-10,1e-10,0.0815,25800000000.0,1110000000.0,11.3,-88.31
3.5e-05,1.3e-05,7e-13,4.5e-10,5e-11,0.0815,25800000000.0,1110000000.0,11.29,-88.83
3.5e-05,1.3e-05,7e-13,4.5e-10,1.5e-10,0.0815,25800000000.0,1110000000.0,11.3,-89.47
3.5e-05,1.3e-05,7e-13,4.5e-10,2e-10,0.0815,25800000000.0,1110000000.0,11.3,-88.7
3.5e-05,1.3e-05,7e-13,4.5e-10,2.5e-10,0.0815,25800000000.0,1110000000.0,11.3,-89.25
3.5e-05,1.3e-05,7e-13,5e-10,1e-10,0.0815,24800000000.0,1040000000.0,11.51,-87.37
3.5e-05,1.3e-05,7e-13,5e-10,1.5e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.46
3.5e-05,1.3e-05,7e-13,5e-10,2.5e-10,0.0815,24800000000.0,1050000000.0,11.51,-87.79
3.5e-05,1.4e-05,5e-13,4e-10,1e-10,0.0815,26900000000.0,1230000000.0,11.06,-91.4
3.5e-05,1.4e-05,5e-13,4e-10,5e-11,0.0815,26900000000.0,1230000000.0,11.06,-91.44
3.5e-05,1.4e-05,5e-13,4e-10,1.5e-10,0.0815,26900000000.0,1230000000.0,11.06,-90.59
3.5e-05,1.4e-05,5e-13,4e-10,2e-10,0.0815,26900000000.0,1230000000.0,11.06,-90.89
3.5e-05,1.4e-05,5e-13,4e-10,2.5e-10,0.0815,26900000000.0,1220000000.0,11.06,-90.14
3.5e-05,1.4e-05,5e-13,3e-10,1e-10,0.0815,30400000000.0,1510000000.0,10.43,-93.3
3.5e-05,1.4e-05,5e-13,3e-10,5e-11,0.0815,30400000000.0,1510000000.0,10.43,-93.08
3.5e-05,1.4e-05,5e-13,3e-10,1.5e-10,0.0815,30400000000.0,1510000000.0,10.43,-93.39
3.5e-05,1.4e-05,5e-13,3e-10,2e-10,0.0815,30400000000.0,1510000000.0,10.43,-93.47
3.5e-05,1.4e-05,5e-13,3e-10,2.5e-10,0.0815,30400000000.0,1510000000.0,10.43,-93.42
3.5e-05,1.4e-05,5e-13,3.5e-10,1e-10,0.0815,28400000000.0,1340000000.0,10.78,-93.89
3.5e-05,1.4e-05,5e-13,3.5e-10,5e-11,0.0815,28400000000.0,1340000000.0,10.78,-93.97
3.5e-05,1.4e-05,5e-13,3.5e-10,1.5e-10,0.0815,28400000000.0,1350000000.0,10.78,-93.81
3.5e-05,1.4e-05,5e-13,3.5e-10,2e-10,0.0815,28400000000.0,1340000000.0,10.78,-94.22
3.5e-05,1.4e-05,5e-13,3.5e-10,2.5e-10,0.0815,28400000000.0,1350000000.0,10.78,-94.01
3.5e-05,1.4e-05,5e-13,4.5e-10,1e-10,0.0815,25700000000.0,1140000000.0,11.31,-88.9
3.5e-05,1.4e-05,5e-13,4.5e-10,5e-11,0.0815,25700000000.0,1140000000.0,11.3,-86.81
3.5e-05,1.4e-05,5e-13,4.5e-10,1.5e-10,0.0815,25700000000.0,1140000000.0,11.31,-88.82
